,aln,pars.site,tot.sites,pars.site.prop,rf.distance,rf.distance.coll,gc.cont
1522,36795at8782-aln.nexus,618,1239,0.498789346,82,66,0.536714875
1523,36799at8782-aln.nexus,571,2238,0.255138517,54,44,0.463907634
1524,36803at8782-aln.nexus,595,1440,0.413194444,104,86,0.431527667
1525,36813at8782-aln.nexus,545,1656,0.32910628,96,77,0.519348634
1526,36814at8782-aln.nexus,1085,2910,0.372852234,72,62,0.524657217
1527,36841at8782-aln.nexus,697,1353,0.515151515,56,47,0.431222794
1528,36845at8782-aln.nexus,987,1800,0.548333333,88,72,0.396850685
1529,36852at8782-aln.nexus,671,1236,0.542880259,54,41,0.463596994
1530,36858at8782-aln.nexus,324,1419,0.22832981,46,43,0.580798292
1531,3687at8782-aln.nexus,1308,4101,0.318946598,18,21,0.508144526
1532,3688at8782-aln.nexus,2400,6312,0.380228137,40,35,0.518237844
1533,36892at8782-aln.nexus,192,837,0.229390681,56,43,0.439250447
1534,36915at8782-aln.nexus,524,1719,0.304828389,88,64,0.470818911
1535,36924at8782-aln.nexus,979,2001,0.489255372,102,89,0.473479686
1536,36935at8782-aln.nexus,584,1623,0.35982748,68,58,0.439434198
1537,36942at8782-aln.nexus,1721,4593,0.374700631,112,95,0.455835962
1538,36958at8782-aln.nexus,546,1239,0.440677966,82,65,0.426615494
1539,37031at8782-aln.nexus,396,966,0.409937888,34,32,0.600129648
1540,37038at8782-aln.nexus,388,1104,0.351449275,60,49,0.420413948
1541,37043at8782-aln.nexus,288,1053,0.273504274,42,32,0.4995407
1542,37070at8782-aln.nexus,884,2445,0.361554192,86,79,0.572896334
1543,37072at8782-aln.nexus,646,1302,0.496159754,46,42,0.49198206
1544,37120at8782-aln.nexus,333,4047,0.082283173,48,38,0.450222369
1545,37144at8782-aln.nexus,719,2130,0.337558685,32,38,0.548214107
1546,3714at8782-aln.nexus,1531,3753,0.407940314,74,67,0.515275219
1547,37160at8782-aln.nexus,351,1392,0.252155172,98,75,0.454120452
1548,37167at8782-aln.nexus,681,1317,0.517084282,60,51,0.503934292
1549,37183at8782-aln.nexus,350,768,0.455729167,32,27,0.46618471
1550,37190at8782-aln.nexus,487,1452,0.335399449,78,59,0.526440023
1551,37199at8782-aln.nexus,223,948,0.235232068,62,46,0.506555629
1552,37201at8782-aln.nexus,645,1839,0.350734095,94,84,0.392637482
1553,37226at8782-aln.nexus,967,1518,0.637022398,64,60,0.456328517
1554,37232at8782-aln.nexus,522,1191,0.438287154,40,35,0.421038153
1555,3724at8782-aln.nexus,2776,6465,0.429389018,66,61,0.466411537
1556,3727at8782-aln.nexus,990,3366,0.294117647,44,41,0.447564833
1557,37288at8782-aln.nexus,412,1293,0.318638824,62,51,0.431669875
1558,37298at8782-aln.nexus,724,1461,0.495550992,104,82,0.443443016
1559,3730at8782-aln.nexus,2378,8553,0.2780311,54,54,0.613828213
1560,37329at8782-aln.nexus,935,4125,0.226666667,120,93,0.621425695
1561,3733at8782-aln.nexus,2577,6810,0.378414097,14,19,0.550710422
1562,37352at8782-aln.nexus,832,1554,0.535392535,98,84,0.567553765
1563,37358at8782-aln.nexus,454,987,0.459979737,42,33,0.451692515
1564,37415at8782-aln.nexus,518,1419,0.365045807,46,36,0.49651671
1565,37425at8782-aln.nexus,468,1578,0.296577947,82,73,0.544883027
1566,37435at8782-aln.nexus,363,1362,0.266519824,64,55,0.541986247
1567,3747at8782-aln.nexus,1768,5274,0.335229427,20,21,0.468614358
1568,37571at8782-aln.nexus,768,2244,0.342245989,78,69,0.485645588
1569,37573at8782-aln.nexus,528,1065,0.495774648,48,45,0.438558457
1570,37593at8782-aln.nexus,1567,4116,0.380709427,82,69,0.548737658
1571,3760at8782-aln.nexus,1477,4692,0.314791134,24,20,0.50440646
1572,37660at8782-aln.nexus,432,942,0.458598726,52,48,0.438886583
1573,37664at8782-aln.nexus,309,1173,0.26342711,58,53,0.462323663
1574,37666at8782-aln.nexus,343,1116,0.30734767,94,65,0.541098248
1575,37673at8782-aln.nexus,296,999,0.296296296,42,36,0.580202689
1576,37689at8782-aln.nexus,614,1449,0.423740511,98,78,0.431102859
1577,37722at8782-aln.nexus,549,1299,0.422632794,62,50,0.405649679
1578,37725at8782-aln.nexus,652,1365,0.477655678,62,48,0.563400667
1579,3772at8782-aln.nexus,1700,4077,0.416973265,48,39,0.430536434
1580,37752at8782-aln.nexus,817,1668,0.489808153,42,38,0.395502983
1581,37780at8782-aln.nexus,448,1077,0.415970288,72,61,0.606829863
1582,37865at8782-aln.nexus,661,1326,0.498491704,68,59,0.420426805
1583,3787at8782-aln.nexus,1703,3966,0.429399899,26,23,0.39313999
1584,37946at8782-aln.nexus,330,1536,0.21484375,98,69,0.594381983
1585,37947at8782-aln.nexus,572,1263,0.452889945,92,66,0.583650409
1586,37955at8782-aln.nexus,458,1506,0.304116866,70,62,0.514277508
1587,37957at8782-aln.nexus,284,1347,0.210838901,78,55,0.509440575
1588,37982at8782-aln.nexus,550,1290,0.426356589,88,71,0.411721986
1589,37993at8782-aln.nexus,569,1740,0.327011494,74,59,0.549845634
1590,37995at8782-aln.nexus,704,1947,0.361581921,94,73,0.477625099
1591,38017at8782-aln.nexus,441,924,0.477272727,74,53,0.559651177
1592,38039at8782-aln.nexus,792,1914,0.413793103,98,79,0.637109905
1593,38049at8782-aln.nexus,685,1341,0.510812826,50,40,0.427871363
1594,3809at8782-aln.nexus,1953,5397,0.361867704,44,39,0.595537009
1595,38117at8782-aln.nexus,715,1491,0.47954393,96,70,0.527301915
1596,38119at8782-aln.nexus,324,777,0.416988417,50,39,0.517899419
1597,38162at8782-aln.nexus,234,810,0.288888889,58,48,0.53972753
1598,38164at8782-aln.nexus,424,939,0.451544196,68,64,0.465296858
1599,38165at8782-aln.nexus,698,1713,0.407472271,98,80,0.492234838
1600,38229at8782-aln.nexus,810,2376,0.340909091,46,33,0.434321059
1601,38249at8782-aln.nexus,704,1563,0.450415867,80,73,0.48408223
1602,38251at8782-aln.nexus,477,888,0.537162162,56,42,0.679934107
1603,38257at8782-aln.nexus,902,2103,0.428911079,76,60,0.534435872
1604,38263at8782-aln.nexus,424,975,0.434871795,86,60,0.608437562
1605,38273at8782-aln.nexus,455,987,0.460992908,46,36,0.503516618
1606,38340at8782-aln.nexus,400,1992,0.200803213,68,60,0.432997218
1607,38351at8782-aln.nexus,615,1563,0.393474088,86,73,0.443050042
1608,38358at8782-aln.nexus,555,1140,0.486842105,46,43,0.490848586
1609,38367at8782-aln.nexus,397,918,0.432461874,82,61,0.569262835
1610,38383at8782-aln.nexus,412,1989,0.207139266,32,32,0.4340882
1611,38399at8782-aln.nexus,640,1665,0.384384384,98,75,0.4339889
1612,38433at8782-aln.nexus,625,1512,0.413359788,74,64,0.659807284
1613,38434at8782-aln.nexus,747,1953,0.382488479,92,75,0.555392023
1614,38439at8782-aln.nexus,333,873,0.381443299,46,37,0.556773571
1615,38441at8782-aln.nexus,101,834,0.121103118,88,69,0.47936747
1616,38474at8782-aln.nexus,1699,3213,0.528789293,42,43,0.458732464
1617,38609at8782-aln.nexus,379,1824,0.207785088,96,75,0.677379237
1618,38621at8782-aln.nexus,209,1452,0.143939394,36,28,0.535819398
1619,38630at8782-aln.nexus,387,837,0.462365591,80,57,0.562367378
1620,38637at8782-aln.nexus,1346,3303,0.407508326,82,62,0.536034796
1621,38660at8782-aln.nexus,431,1278,0.337245696,70,58,0.620343012
1622,38683at8782-aln.nexus,428,1683,0.254307784,106,90,0.473492412
1623,38688at8782-aln.nexus,865,2004,0.431636727,54,47,0.419151685
1624,38705at8782-aln.nexus,687,1098,0.62568306,80,65,0.553578102
1625,38726at8782-aln.nexus,221,1626,0.135916359,68,51,0.571313046
1626,38770at8782-aln.nexus,449,1083,0.414589104,82,74,0.509548404
1627,38789at8782-aln.nexus,901,1713,0.525977817,90,74,0.609890631
1628,38808at8782-aln.nexus,495,1239,0.399515738,56,43,0.649759967
1629,38821at8782-aln.nexus,1257,4557,0.275839368,90,73,0.587941919
1630,38830at8782-aln.nexus,567,1236,0.458737864,54,51,0.53843437
1631,38853at8782-aln.nexus,907,2625,0.34552381,100,74,0.539132791
1632,38862at8782-aln.nexus,358,1104,0.324275362,74,63,0.494759282
1633,38875at8782-aln.nexus,299,846,0.353427896,62,47,0.535033667
1634,38918at8782-aln.nexus,308,711,0.433192686,62,48,0.522372022
1635,38924at8782-aln.nexus,803,1398,0.574391989,80,64,0.559231492
1636,38939at8782-aln.nexus,746,2628,0.283866058,56,48,0.442773857
1637,38989at8782-aln.nexus,371,981,0.378185525,34,32,0.550541772
1638,3898at8782-aln.nexus,1793,4140,0.433091787,36,30,0.537302077
1639,3899at8782-aln.nexus,1512,4728,0.319796954,46,38,0.47666732
1640,39081at8782-aln.nexus,330,870,0.379310345,80,61,0.50359178
1641,39099at8782-aln.nexus,573,1038,0.552023121,74,64,0.448208717
1642,39101at8782-aln.nexus,380,1182,0.321489002,52,42,0.545219344
1643,39129at8782-aln.nexus,396,975,0.406153846,58,47,0.434378862
1644,39143at8782-aln.nexus,971,1842,0.527144408,64,64,0.434629382
1645,39168at8782-aln.nexus,427,1152,0.370659722,40,33,0.476727177
1646,39177at8782-aln.nexus,713,1500,0.475333333,82,75,0.655138011
1647,39181at8782-aln.nexus,622,1512,0.411375661,80,65,0.491368705
1648,39217at8782-aln.nexus,328,777,0.422136422,56,45,0.501466757
1649,39218at8782-aln.nexus,613,1452,0.422176309,50,46,0.548530831
1650,39222at8782-aln.nexus,510,1266,0.402843602,90,65,0.574399841
1651,39246at8782-aln.nexus,481,1086,0.442909761,64,48,0.684979263
1652,39254at8782-aln.nexus,251,960,0.261458333,94,62,0.507017348
1653,39279at8782-aln.nexus,242,810,0.298765432,46,38,0.466520481
1654,39286at8782-aln.nexus,749,1347,0.556050483,78,64,0.628278655
1655,39313at8782-aln.nexus,595,1407,0.422885572,62,47,0.434995481
1656,39404at8782-aln.nexus,526,1329,0.395786305,90,76,0.580538074
1657,3940at8782-aln.nexus,1426,4290,0.332400932,42,39,0.596745552
1658,39437at8782-aln.nexus,414,1032,0.401162791,42,33,0.603399385
1659,39445at8782-aln.nexus,684,1500,0.456,64,63,0.575269233
1660,39460at8782-aln.nexus,722,1986,0.363544814,80,52,0.67586821
1661,39497at8782-aln.nexus,364,990,0.367676768,26,25,0.556040387
1662,39500at8782-aln.nexus,411,1059,0.388101983,42,32,0.458191032
1663,39533at8782-aln.nexus,799,1479,0.540229885,84,75,0.61961315
1664,39551at8782-aln.nexus,507,1233,0.411192214,82,66,0.570129892
1665,39606at8782-aln.nexus,484,1443,0.335412335,40,30,0.550964279
1666,39607at8782-aln.nexus,656,2040,0.321568627,50,44,0.525327427
1667,39651at8782-aln.nexus,367,1035,0.354589372,68,58,0.477521046
1668,39657at8782-aln.nexus,739,1335,0.553558052,64,57,0.620552296
1669,39674at8782-aln.nexus,1104,2004,0.550898204,50,44,0.445486812
1670,39695at8782-aln.nexus,388,1353,0.28677014,60,55,0.534857571
1671,39727at8782-aln.nexus,257,873,0.294387171,60,54,0.502813237
1672,39745at8782-aln.nexus,327,1293,0.252900232,38,37,0.602902247
1673,39826at8782-aln.nexus,801,1320,0.606818182,74,67,0.455936447
1674,3982at8782-aln.nexus,1915,9930,0.19284995,52,45,0.498084966
1675,39854at8782-aln.nexus,211,885,0.238418079,54,48,0.525167519
1676,39876at8782-aln.nexus,573,1236,0.463592233,70,58,0.455549051
1677,39903at8782-aln.nexus,382,849,0.449941107,88,69,0.473147636
1678,39941at8782-aln.nexus,217,639,0.339593114,48,37,0.508389676
1679,39957at8782-aln.nexus,477,861,0.554006969,54,43,0.443359669
1680,40014at8782-aln.nexus,743,1554,0.478120978,82,57,0.574492242
1681,40060at8782-aln.nexus,637,1242,0.512882448,50,37,0.485152045
1682,40061at8782-aln.nexus,389,1248,0.311698718,64,50,0.497018904
1683,40102at8782-aln.nexus,894,1854,0.482200647,62,56,0.55083702
1684,40114at8782-aln.nexus,344,1065,0.323004695,80,57,0.517819949
1685,40120at8782-aln.nexus,320,1479,0.216362407,44,37,0.575494584
1686,40122at8782-aln.nexus,376,1107,0.33965673,108,88,0.520986571
1687,40148at8782-aln.nexus,344,780,0.441025641,34,27,0.521111277
1688,4018at8782-aln.nexus,2102,5067,0.414841129,78,71,0.580015184
1689,40221at8782-aln.nexus,415,1107,0.374887082,116,88,0.471158423
1690,40222at8782-aln.nexus,409,975,0.419487179,56,47,0.523786791
1691,40233at8782-aln.nexus,213,846,0.25177305,70,55,0.51814875
1692,40315at8782-aln.nexus,691,1515,0.456105611,100,82,0.418059536
1693,4031at8782-aln.nexus,1599,3942,0.405631659,54,50,0.457716157
1694,40336at8782-aln.nexus,352,984,0.357723577,68,49,0.512130781
1695,4036at8782-aln.nexus,1170,3516,0.332764505,22,21,0.503335777
1696,40380at8782-aln.nexus,443,789,0.561470215,92,72,0.379791888
1697,40437at8782-aln.nexus,530,1704,0.311032864,100,72,0.532265233
1698,40453at8782-aln.nexus,616,1578,0.390367554,74,61,0.606660651
1699,40459at8782-aln.nexus,666,1872,0.355769231,84,62,0.546456795
1700,40469at8782-aln.nexus,557,2787,0.199856476,72,58,0.508588133
1701,40503at8782-aln.nexus,844,1596,0.528822055,74,67,0.627015075
1702,40518at8782-aln.nexus,171,738,0.231707317,52,43,0.488397564
1703,40548at8782-aln.nexus,330,789,0.418250951,62,44,0.50085398
1704,40549at8782-aln.nexus,437,1458,0.299725652,60,48,0.502828385
1705,40563at8782-aln.nexus,784,1593,0.49215317,110,87,0.5344728
1706,40570at8782-aln.nexus,509,1071,0.475256769,80,63,0.442043984
1707,40590at8782-aln.nexus,266,834,0.318944844,46,35,0.567145949
1708,40619at8782-aln.nexus,537,1875,0.2864,56,49,0.612400996
1709,40633at8782-aln.nexus,486,1092,0.445054945,50,48,0.453476666
1710,40643at8782-aln.nexus,534,1296,0.412037037,66,62,0.644300852
1711,40663at8782-aln.nexus,440,1221,0.36036036,46,40,0.559229185
1712,40680at8782-aln.nexus,660,2199,0.300136426,58,43,0.535142764
1713,40688at8782-aln.nexus,424,885,0.479096045,40,38,0.484539626
1714,40691at8782-aln.nexus,364,765,0.475816993,52,42,0.559654027
1715,40692at8782-aln.nexus,526,843,0.62396204,58,45,0.451680754
1716,40694at8782-aln.nexus,418,888,0.470720721,52,44,0.536771526
1717,40705at8782-aln.nexus,620,1449,0.427881297,92,74,0.71245864
1718,40709at8782-aln.nexus,769,1122,0.685383244,70,56,0.492388619
1719,40720at8782-aln.nexus,182,750,0.242666667,50,39,0.586198074
1720,40757at8782-aln.nexus,220,819,0.268620269,66,52,0.420901757
1721,40782at8782-aln.nexus,752,1914,0.392894462,56,53,0.547513648
1722,40833at8782-aln.nexus,669,1680,0.398214286,74,60,0.553603174
1723,40848at8782-aln.nexus,618,1377,0.448801743,62,53,0.496071316
1724,40856at8782-aln.nexus,461,1566,0.294380587,40,38,0.436626751
1725,40877at8782-aln.nexus,327,816,0.400735294,56,45,0.455578146
1726,40886at8782-aln.nexus,335,1356,0.247050147,108,79,0.563686476
1727,40936at8782-aln.nexus,621,1299,0.478060046,62,45,0.580975131
1728,40950at8782-aln.nexus,711,1593,0.446327684,90,69,0.412532334
1729,40954at8782-aln.nexus,237,1797,0.131886477,64,53,0.486778659
1730,4095at8782-aln.nexus,1868,5454,0.342500917,50,40,0.455613557
1731,40970at8782-aln.nexus,311,1128,0.27570922,40,43,0.551391143
1732,41033at8782-aln.nexus,415,915,0.453551913,44,37,0.46755549
1733,41071at8782-aln.nexus,480,1503,0.319361277,70,62,0.502302522
1734,410at8782-aln.nexus,3286,11892,0.276320215,32,33,0.519821024
1735,41116at8782-aln.nexus,175,1560,0.112179487,72,65,0.540282952
1736,41156at8782-aln.nexus,537,1023,0.524926686,60,50,0.43899148
1737,41164at8782-aln.nexus,371,837,0.443249701,56,43,0.521401288
1738,41166at8782-aln.nexus,102,687,0.148471616,80,58,0.423506421
1739,41209at8782-aln.nexus,360,963,0.373831776,72,69,0.430812067
1740,41279at8782-aln.nexus,518,1302,0.397849462,76,50,0.542213299
1741,4128at8782-aln.nexus,1176,3591,0.32748538,32,30,0.595629104
1742,41309at8782-aln.nexus,357,909,0.392739274,92,70,0.54569627
1743,41310at8782-aln.nexus,427,900,0.474444444,76,61,0.473139682
1744,41318at8782-aln.nexus,507,1056,0.480113636,52,50,0.58902166
1745,41364at8782-aln.nexus,194,633,0.306477093,70,51,0.474335938
1746,41380at8782-aln.nexus,179,1461,0.122518823,54,37,0.536261206
1747,41422at8782-aln.nexus,433,1014,0.427021696,62,49,0.525610148
1748,41437at8782-aln.nexus,362,813,0.445264453,48,44,0.540526156
1749,41449at8782-aln.nexus,262,825,0.317575758,56,42,0.440802522
1750,41454at8782-aln.nexus,673,1044,0.644636015,72,66,0.546315986
1751,41527at8782-aln.nexus,778,2988,0.260374833,92,80,0.542350316
1752,41540at8782-aln.nexus,545,1485,0.367003367,26,20,0.539353981
1753,41547at8782-aln.nexus,138,612,0.225490196,70,51,0.659817352
1754,41552at8782-aln.nexus,288,888,0.324324324,62,50,0.462954202
1755,41587at8782-aln.nexus,427,969,0.440660475,94,72,0.629059688
1756,41607at8782-aln.nexus,174,645,0.269767442,84,65,0.429038918
1757,41641at8782-aln.nexus,494,1110,0.445045045,84,70,0.490194308
1758,41666at8782-aln.nexus,213,1011,0.210682493,80,59,0.480804349
1759,41686at8782-aln.nexus,306,1584,0.193181818,48,43,0.539582656
1760,41695at8782-aln.nexus,386,1011,0.381800198,74,63,0.491924283
1761,41722at8782-aln.nexus,227,645,0.351937984,60,50,0.456741779
1762,41775at8782-aln.nexus,460,1263,0.364212193,64,48,0.46923313
1763,41786at8782-aln.nexus,462,969,0.476780186,74,65,0.451422119
1764,41788at8782-aln.nexus,496,1161,0.427217916,70,57,0.49014026
1765,41835at8782-aln.nexus,461,2019,0.228330857,74,52,0.520295063
1766,41839at8782-aln.nexus,480,1677,0.286225403,60,49,0.52576673
1767,41851at8782-aln.nexus,370,852,0.4342723,94,74,0.534722366
1768,41870at8782-aln.nexus,83,597,0.139028476,90,64,0.576428292
1769,41946at8782-aln.nexus,577,1446,0.399031812,82,63,0.524259977
1770,41962at8782-aln.nexus,796,3639,0.218741412,106,87,0.459662303
1771,41963at8782-aln.nexus,654,1323,0.494331066,48,43,0.47318307
1772,41988at8782-aln.nexus,68,672,0.101190476,88,71,0.582623232
1773,42006at8782-aln.nexus,827,1794,0.460981048,70,61,0.527045686
1774,4200at8782-aln.nexus,1666,4986,0.33413558,70,56,0.419246985
1775,42043at8782-aln.nexus,428,1155,0.370562771,88,70,0.535232107
1776,4204at8782-aln.nexus,1293,4485,0.288294314,52,40,0.433241318
1777,42065at8782-aln.nexus,281,897,0.313266444,108,88,0.538923279
1778,42114at8782-aln.nexus,290,1578,0.183776933,60,44,0.451599672
1779,42134at8782-aln.nexus,372,1335,0.278651685,94,74,0.562750627
1780,42178at8782-aln.nexus,338,1407,0.240227434,58,55,0.535224371
1781,42182at8782-aln.nexus,235,678,0.34660767,48,38,0.53589637
1782,42198at8782-aln.nexus,777,1611,0.482309125,78,72,0.47283598
1783,4219at8782-aln.nexus,1583,4635,0.341531823,50,42,0.505415705
1784,42229at8782-aln.nexus,305,711,0.428973277,56,48,0.527606534
1785,42232at8782-aln.nexus,179,690,0.25942029,60,51,0.521850611
1786,42251at8782-aln.nexus,461,1464,0.31489071,94,69,0.455264609
1787,4225at8782-aln.nexus,2228,4848,0.459570957,44,40,0.569198987
1788,42260at8782-aln.nexus,772,1416,0.54519774,54,49,0.572709757
1789,42301at8782-aln.nexus,361,723,0.499308437,32,33,0.413938049
1790,42326at8782-aln.nexus,349,1074,0.324953445,62,50,0.607587517
1791,42331at8782-aln.nexus,161,708,0.22740113,62,54,0.580517078
1792,42347at8782-aln.nexus,1337,5838,0.229016787,96,74,0.451371079
1793,42378at8782-aln.nexus,508,1035,0.490821256,58,49,0.430726834
1794,42410at8782-aln.nexus,429,810,0.52962963,48,42,0.437775396
1795,42422at8782-aln.nexus,1146,2712,0.422566372,72,57,0.58581759
1796,42423at8782-aln.nexus,580,2844,0.203938115,88,74,0.429788103
1797,42454at8782-aln.nexus,698,1413,0.49398443,100,70,0.461797119
1798,42460at8782-aln.nexus,403,1344,0.29985119,64,55,0.569209093
1799,42468at8782-aln.nexus,559,1665,0.335735736,70,63,0.388386512
1800,42475at8782-aln.nexus,487,1158,0.420552677,66,56,0.462908275
1801,42481at8782-aln.nexus,503,1050,0.479047619,48,43,0.517313637
1802,42515at8782-aln.nexus,665,1071,0.620915033,64,53,0.423994067
1803,42541at8782-aln.nexus,325,867,0.374855825,94,79,0.441689838
1804,4255at8782-aln.nexus,1910,5373,0.355481109,38,38,0.535603586
1805,42565at8782-aln.nexus,740,1347,0.549368968,98,82,0.468269898
1806,42571at8782-aln.nexus,244,696,0.350574713,50,45,0.633083181
1807,42612at8782-aln.nexus,121,606,0.199669967,70,49,0.559066091
1808,42617at8782-aln.nexus,445,1191,0.3736356,66,48,0.61570175
1809,42656at8782-aln.nexus,471,858,0.548951049,84,66,0.525160743
1810,42699at8782-aln.nexus,1570,3465,0.453102453,102,91,0.503958515
1811,42722at8782-aln.nexus,764,1818,0.420242024,70,57,0.509547799
1812,42725at8782-aln.nexus,207,906,0.228476821,66,57,0.568115066
1813,4274at8782-aln.nexus,2197,5196,0.42282525,62,57,0.502568979
1814,4277at8782-aln.nexus,3389,8496,0.398893597,80,74,0.569834044
1815,42833at8782-aln.nexus,401,1305,0.307279693,56,51,0.568281274
1816,42876at8782-aln.nexus,195,867,0.224913495,76,57,0.495977484
1817,42877at8782-aln.nexus,592,1848,0.32034632,84,65,0.501797028
1818,42879at8782-aln.nexus,775,1668,0.464628297,68,56,0.469709362
1819,42881at8782-aln.nexus,274,672,0.407738095,42,41,0.399638254
1820,42892at8782-aln.nexus,332,750,0.442666667,36,32,0.48329288
1821,42905at8782-aln.nexus,399,1383,0.288503254,70,56,0.575629426
1822,42933at8782-aln.nexus,681,1797,0.378964942,50,45,0.573055446
1823,42942at8782-aln.nexus,584,1143,0.510936133,40,39,0.55224679
1824,42946at8782-aln.nexus,607,1206,0.50331675,60,57,0.575102268
1825,42954at8782-aln.nexus,526,831,0.632972323,46,36,0.346042739
1826,42981at8782-aln.nexus,638,1434,0.444909344,44,33,0.572180051
1827,42989at8782-aln.nexus,211,942,0.223991507,54,46,0.434394274
1828,4298at8782-aln.nexus,3461,8172,0.423519334,76,72,0.595925847
1829,43002at8782-aln.nexus,237,834,0.284172662,82,66,0.620916376
1830,43014at8782-aln.nexus,419,1140,0.36754386,78,57,0.473009267
1831,43029at8782-aln.nexus,470,1095,0.429223744,102,78,0.435441575
1832,4306at8782-aln.nexus,2223,4338,0.512448133,44,37,0.587796405
1833,43078at8782-aln.nexus,741,3489,0.212381771,64,59,0.583431953
1834,43091at8782-aln.nexus,459,1071,0.428571429,96,72,0.460863485
1835,43097at8782-aln.nexus,472,1143,0.412948381,62,61,0.479729269
1836,4311at8782-aln.nexus,2728,8364,0.326159732,42,38,0.431511688
1837,43154at8782-aln.nexus,720,2298,0.313315927,40,36,0.617010051
1838,43175at8782-aln.nexus,141,666,0.211711712,78,54,0.58225065
1839,43178at8782-aln.nexus,156,672,0.232142857,80,60,0.589920883
1840,43188at8782-aln.nexus,172,771,0.2230869,58,47,0.605556614
1841,43268at8782-aln.nexus,722,1434,0.50348675,98,88,0.512499807
1842,43271at8782-aln.nexus,556,1431,0.388539483,72,69,0.603033861
1843,43284at8782-aln.nexus,930,2736,0.339912281,100,89,0.550770626
1844,43288at8782-aln.nexus,451,1563,0.288547665,88,70,0.468826585
1845,4329at8782-aln.nexus,925,4410,0.209750567,22,24,0.496667246
1846,43331at8782-aln.nexus,576,2058,0.279883382,58,51,0.545689546
1847,43350at8782-aln.nexus,650,1359,0.478292862,40,27,0.513146058
1848,43367at8782-aln.nexus,702,2418,0.290322581,90,76,0.467658905
1849,43378at8782-aln.nexus,288,621,0.463768116,44,37,0.439946793
1850,43396at8782-aln.nexus,343,846,0.405437352,86,66,0.476105818
1851,43401at8782-aln.nexus,616,1179,0.522476675,36,29,0.420364617
1852,43436at8782-aln.nexus,321,903,0.355481728,84,59,0.408949813
1853,43440at8782-aln.nexus,506,1110,0.455855856,72,68,0.500133702
1854,43443at8782-aln.nexus,616,1083,0.568790397,100,78,0.513474144
1855,43470at8782-aln.nexus,260,723,0.359612725,50,38,0.429482297
1856,43488at8782-aln.nexus,229,654,0.350152905,76,61,0.516003688
1857,43500at8782-aln.nexus,536,1047,0.511938873,60,57,0.420653998
1858,43517at8782-aln.nexus,988,2595,0.380732177,114,101,0.565114765
1859,43536at8782-aln.nexus,422,1029,0.4101069,90,67,0.444397526
1860,43545at8782-aln.nexus,339,1419,0.238900634,64,48,0.546527133
1861,43551at8782-aln.nexus,214,747,0.28647925,86,60,0.556619436
1862,43552at8782-aln.nexus,258,906,0.284768212,72,58,0.499771506
1863,43554at8782-aln.nexus,486,891,0.545454545,42,40,0.585008873
1864,43555at8782-aln.nexus,251,816,0.307598039,72,51,0.576504698
1865,43556at8782-aln.nexus,552,939,0.587859425,62,62,0.59257037
1866,43618at8782-aln.nexus,362,837,0.432497013,50,37,0.362488025
1867,43656at8782-aln.nexus,271,1209,0.224152192,52,42,0.529352487
1868,43657at8782-aln.nexus,283,828,0.34178744,60,50,0.440342082
1869,43661at8782-aln.nexus,276,909,0.303630363,62,48,0.448506734
1870,43663at8782-aln.nexus,279,735,0.379591837,48,39,0.519058549
1871,43669at8782-aln.nexus,502,1806,0.277962348,56,47,0.543474757
1872,43670at8782-aln.nexus,621,1140,0.544736842,58,49,0.534969985
1873,43694at8782-aln.nexus,327,1023,0.319648094,86,76,0.559469664
1874,43699at8782-aln.nexus,296,711,0.416315049,54,55,0.587043431
1875,43706at8782-aln.nexus,386,1179,0.327396098,70,58,0.536516671
1876,43721at8782-aln.nexus,388,849,0.457008245,70,59,0.558405428
1877,43751at8782-aln.nexus,2274,4050,0.561481481,114,96,0.48718821
1878,43770at8782-aln.nexus,312,765,0.407843137,44,37,0.550288886
1879,43779at8782-aln.nexus,541,1716,0.315268065,70,53,0.519944194
1880,43797at8782-aln.nexus,1006,1860,0.540860215,60,48,0.514463729
1881,43805at8782-aln.nexus,1202,2406,0.499584372,54,49,0.431687832
1882,43843at8782-aln.nexus,465,870,0.534482759,78,65,0.522143662
1883,43981at8782-aln.nexus,120,576,0.208333333,66,51,0.497965884
1884,43985at8782-aln.nexus,288,687,0.419213974,64,52,0.502131897
1885,43993at8782-aln.nexus,232,1062,0.218455744,104,83,0.604527973
1886,4401at8782-aln.nexus,1571,6042,0.260013241,80,68,0.468747928
1887,44126at8782-aln.nexus,549,894,0.61409396,98,73,0.488415596
1888,44227at8782-aln.nexus,397,1041,0.381364073,54,38,0.426166307
1889,44241at8782-aln.nexus,189,594,0.318181818,60,49,0.537713401
1890,44271at8782-aln.nexus,412,765,0.538562092,68,49,0.575513253
1891,44298at8782-aln.nexus,425,1314,0.323439878,78,56,0.569839928
1892,44338at8782-aln.nexus,472,1410,0.334751773,66,57,0.573064248
1893,44353at8782-aln.nexus,173,546,0.316849817,102,80,0.568070112
1894,44409at8782-aln.nexus,429,1113,0.385444744,54,42,0.519070835
1895,44421at8782-aln.nexus,374,1278,0.292644757,80,64,0.557844375
1896,44452at8782-aln.nexus,286,675,0.423703704,80,65,0.483490889
1897,44483at8782-aln.nexus,413,837,0.493428913,52,46,0.685627494
1898,44490at8782-aln.nexus,308,969,0.317853457,48,39,0.548838237
1899,44496at8782-aln.nexus,413,1392,0.296695402,82,62,0.558770749
1900,4449at8782-aln.nexus,2350,5226,0.449674703,64,63,0.634356566
