scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM,type,micro.macro
1,28300001,28400000,28350040,5853,2323,58.75,29,0.339,0.0592,0.0399,autosome,macro
1,28400001,28500000,28451597,5798,2091,49,25.75,0.311,0.054,0.0344,autosome,macro
1,28500001,28600000,28549688,5821,2152,55.875,20.625,0.4608,0.0741,0.0498,autosome,macro
1,28600001,28700000,28649545,6048,2337,40.75,37.25,0.0449,0.0072,0.0048,autosome,macro
1,28700001,28800000,28752024,5609,2200,30,20.75,0.1823,0.0174,0.0122,autosome,macro
1,28800001,28900000,28849260,6703,2394,37.5,32.75,0.0676,0.0096,0.0065,autosome,macro
1,28900001,29000000,28945616,5446,1815,25.5,14.75,0.2671,0.0309,0.0205,autosome,macro
1,29000001,29100000,29052271,4999,1662,41.25,11,0.5789,0.0793,0.0566,autosome,macro
1,29100001,29200000,29152550,6386,2270,52.5,36,0.1864,0.0295,0.0206,autosome,macro
1,29200001,29300000,29250762,6514,2458,58.125,30.625,0.3099,0.0499,0.0334,autosome,macro
1,29300001,29400000,29349049,6197,2372,41.75,21.25,0.3254,0.0407,0.0279,autosome,macro
1,29400001,29500000,29451144,5745,2300,46.75,56.75,-0.0966,-0.0201,-0.0132,autosome,macro
1,29500001,29600000,29551218,6558,2533,35,28,0.1111,0.014,0.0094,autosome,macro
1,29600001,29700000,29652118,7353,2674,44.25,44.75,-0.0056,-0.0008,-0.0006,autosome,macro
1,29700001,29800000,29751378,6200,2403,38.375,17.875,0.3644,0.0452,0.0301,autosome,macro
1,29800001,29900000,29850531,6802,2667,40.625,53.375,-0.1356,-0.0227,-0.016,autosome,macro
1,29900001,30000000,29948944,6307,2352,22.75,40.25,-0.2778,-0.0378,-0.0248,autosome,macro
1,30000001,30100000,30050862,5800,2328,39,21.25,0.2946,0.0367,0.0257,autosome,macro
1,30100001,30200000,30149975,6460,2532,18.625,12.875,0.1825,0.0115,0.008,autosome,macro
1,30200001,30300000,30250296,6509,2769,29.625,24.375,0.0972,0.0093,0.0064,autosome,macro
1,30300001,30400000,30350096,6318,2352,34,23,0.193,0.0227,0.0155,autosome,macro
1,30400001,30500000,30451096,6289,2542,36.125,19.125,0.3077,0.0355,0.023,autosome,macro
1,30500001,30600000,30548439,6454,2412,38.75,13.25,0.4904,0.0539,0.0342,autosome,macro
1,30600001,30700000,30649361,6231,2413,43.25,33.75,0.1234,0.0164,0.0119,autosome,macro
1,30700001,30800000,30747924,5922,2285,48,41.75,0.0696,0.0129,0.008,autosome,macro
1,30800001,30900000,30850297,6016,2359,35.625,35.625,0,0,0,autosome,macro
1,30900001,31000000,30951234,6960,2859,56,35,0.2308,0.0367,0.0256,autosome,macro
1,31000001,31100000,31050729,7254,2727,48.625,43.125,0.0599,0.0096,0.0066,autosome,macro
1,31100001,31200000,31149719,7129,2518,55.375,50.375,0.0473,0.01,0.0066,autosome,macro
1,31200001,31300000,31249211,6421,2452,102.25,64,0.2301,0.066,0.0421,autosome,macro
1,31300001,31400000,31352629,6072,2279,55.375,40.375,0.1567,0.0301,0.0205,autosome,macro
1,31400001,31500000,31452383,6272,2338,47.375,33.625,0.1698,0.0267,0.0185,autosome,macro
1,31500001,31600000,31548146,5499,2143,37.125,45.625,-0.1027,-0.0187,-0.0123,autosome,macro
1,31600001,31700000,31650829,5960,2303,56.25,56,0.0022,0.0005,0.0003,autosome,macro
1,31700001,31800000,31748232,6451,2443,61.5,52.5,0.0789,0.0152,0.0102,autosome,macro
1,31800001,31900000,31852713,6376,2315,43.25,26.75,0.2357,0.0321,0.0226,autosome,macro
1,31900001,32000000,31948805,6710,2424,160.875,26.375,0.7183,0.3014,0.1778,autosome,macro
1,32000001,32100000,32051576,7434,2773,116,39.75,0.4896,0.1396,0.0894,autosome,macro
1,32100001,32200000,32150068,7248,2738,71.125,66.125,0.0364,0.0091,0.0057,autosome,macro
1,32200001,32300000,32248180,6280,2328,50,45.5,0.0471,0.0083,0.0053,autosome,macro
1,32300001,32400000,32349404,6458,2374,57.75,54.75,0.0267,0.0059,0.0039,autosome,macro
1,32400001,32500000,32449886,7007,2816,77.25,47.75,0.236,0.0474,0.0316,autosome,macro
1,32500001,32600000,32550870,6543,2487,82.375,60.375,0.1541,0.0432,0.0275,autosome,macro
1,32600001,32700000,32650916,6019,2250,68,36.5,0.3014,0.0633,0.0397,autosome,macro
1,32700001,32800000,32750045,6812,2482,54.625,38.875,0.1684,0.0308,0.0195,autosome,macro
1,32800001,32900000,32846951,6762,2261,80.75,43.25,0.3024,0.072,0.0457,autosome,macro
1,32900001,33000000,32949260,6397,2261,75,53.5,0.1673,0.042,0.0242,autosome,macro
1,33000001,33100000,33047656,7011,2664,86.75,39.75,0.3715,0.0885,0.0565,autosome,macro
1,33100001,33200000,33150492,6122,2294,44.875,43.875,0.0113,0.002,0.0014,autosome,macro
1,33200001,33300000,33249570,5883,2026,57.75,36.5,0.2255,0.0482,0.0317,autosome,macro
1,33300001,33400000,33352660,6236,2117,54.375,43.875,0.1069,0.023,0.0147,autosome,macro
1,33400001,33500000,33451563,7216,2492,63,56.5,0.0544,0.0115,0.0076,autosome,macro
1,33500001,33600000,33552623,6165,2145,64.375,35.625,0.2875,0.0583,0.0372,autosome,macro
1,33600001,33700000,33650198,6723,2514,66.125,67.625,-0.0112,-0.0025,-0.0017,autosome,macro
1,33700001,33800000,33749309,7697,2987,106.375,69.875,0.2071,0.0522,0.0341,autosome,macro
1,33800001,33900000,33850026,6578,2521,85.75,52.25,0.2428,0.0633,0.0421,autosome,macro
1,33900001,34000000,33950576,7197,2628,70.75,52.75,0.1457,0.0336,0.0218,autosome,macro
1,34000001,34100000,34052970,5973,1856,51.75,27.25,0.3101,0.0574,0.0375,autosome,macro
1,34100001,34200000,34148563,7023,2509,77,64,0.0922,0.0218,0.0144,autosome,macro
1,34200001,34300000,34249323,6811,2484,80.75,38,0.36,0.0716,0.0472,autosome,macro
1,34300001,34400000,34350504,5926,2139,36.125,54.625,-0.2039,-0.0342,-0.0219,autosome,macro
1,34400001,34500000,34449021,5567,2140,61.125,23.375,0.4467,0.0819,0.0535,autosome,macro
1,34500001,34600000,34550237,6049,2388,42.375,29.625,0.1771,0.0271,0.0182,autosome,macro
1,34600001,34700000,34648884,5846,2048,40.375,31.875,0.1176,0.0184,0.0121,autosome,macro
1,34700001,34800000,34749352,6250,2423,106.875,43.625,0.4203,0.1196,0.0782,autosome,macro
1,34800001,34900000,34850056,5927,2391,36.25,18,0.3364,0.0346,0.0237,autosome,macro
1,34900001,35000000,34949071,6795,2317,64.375,28.125,0.3919,0.0772,0.0486,autosome,macro
1,35000001,35100000,35050253,5209,2027,23.375,17.125,0.1543,0.014,0.0099,autosome,macro
1,35100001,35200000,35151713,7093,2714,75.25,65.75,0.0674,0.0151,0.0099,autosome,macro
1,35200001,35300000,35249539,6885,2487,72.5,49.75,0.1861,0.038,0.025,autosome,macro
1,35300001,35400000,35347246,6573,2406,65.5,42.75,0.2102,0.0402,0.0276,autosome,macro
1,35400001,35500000,35449515,5864,2193,35.25,37,-0.0242,-0.0037,-0.0023,autosome,macro
1,35500001,35600000,35552862,7773,2671,69,63,0.0455,0.0103,0.0065,autosome,macro
1,35600001,35700000,35647061,6981,2362,69.375,52.125,0.142,0.0288,0.0192,autosome,macro
1,35700001,35800000,35749299,6779,2347,60.125,56.875,0.0278,0.0066,0.0043,autosome,macro
1,35800001,35900000,35849317,6130,2211,47.75,21.75,0.3741,0.0511,0.0345,autosome,macro
1,35900001,36000000,35952555,6460,2351,59.75,33.5,0.2815,0.0477,0.0334,autosome,macro
1,36000001,36100000,36052021,6696,2332,57.5,38.5,0.1979,0.0364,0.0253,autosome,macro
1,36100001,36200000,36151220,6727,2422,50,30,0.25,0.0365,0.0254,autosome,macro
1,36200001,36300000,36249354,7501,2750,83.25,43,0.3188,0.0615,0.0419,autosome,macro
1,36300001,36400000,36349455,7391,2666,73.875,47.625,0.216,0.0462,0.0297,autosome,macro
1,36400001,36500000,36449191,7060,2439,73.125,43.375,0.2554,0.0533,0.0363,autosome,macro
1,36500001,36600000,36548565,6745,2426,52.25,41,0.1206,0.0188,0.013,autosome,macro
1,36600001,36700000,36650072,7317,2582,64.25,41.25,0.218,0.0385,0.0256,autosome,macro
1,36700001,36800000,36746964,6092,2178,55.625,28.625,0.3205,0.0529,0.0348,autosome,macro
1,36800001,36900000,36850525,6416,2271,49.375,40.375,0.1003,0.0165,0.01,autosome,macro
1,36900001,37000000,36951263,6563,2403,53,33.25,0.229,0.0373,0.0223,autosome,macro
1,37000001,37100000,37050149,7142,2771,66.5,44,0.2036,0.0384,0.0254,autosome,macro
1,37100001,37200000,37147640,6918,2558,90.125,57.875,0.2179,0.0582,0.0385,autosome,macro
1,37200001,37300000,37248502,6655,2619,59.25,42,0.1704,0.0324,0.0215,autosome,macro
1,37300001,37400000,37353725,6546,2372,68.125,38.125,0.2824,0.0532,0.0361,autosome,macro
1,37400001,37500000,37449693,6793,2600,98,66.5,0.1915,0.0508,0.0307,autosome,macro
1,37500001,37600000,37549779,6139,2277,66.25,49.25,0.1472,0.0344,0.0222,autosome,macro
1,37600001,37700000,37652183,5879,2140,56.5,45.75,0.1051,0.0226,0.0152,autosome,macro
1,37700001,37800000,37751010,6649,2487,83.625,47.375,0.2767,0.0646,0.0443,autosome,macro
1,37800001,37900000,37848069,6533,2559,61.625,34.625,0.2805,0.0576,0.037,autosome,macro
1,37900001,38000000,37950182,6953,2663,81.875,44.875,0.2919,0.0647,0.0428,autosome,macro
1,38000001,38100000,38049097,7006,2767,83.25,44.25,0.3059,0.0707,0.0463,autosome,macro
1,38100001,38200000,38149596,7290,2829,67.625,54.375,0.1086,0.0238,0.016,autosome,macro
1,38200001,38300000,38247785,6630,2467,67.125,25.875,0.4435,0.0703,0.0498,autosome,macro
1,38300001,38400000,38347968,6188,2345,50.375,35.125,0.1784,0.0335,0.0225,autosome,macro
1,38400001,38500000,38450185,7402,2740,77.125,57.375,0.1468,0.0319,0.0219,autosome,macro
1,38500001,38600000,38548506,6716,2554,50.125,39.125,0.1232,0.0231,0.015,autosome,macro
1,38600001,38700000,38649388,6572,2404,53.375,28.625,0.3018,0.0483,0.0322,autosome,macro
1,38700001,38800000,38751043,6119,2489,55.25,37.75,0.1882,0.0338,0.0222,autosome,macro
1,38800001,38900000,38849658,5370,2064,42.625,22.125,0.3166,0.0455,0.031,autosome,macro
1,38900001,39000000,38949087,5725,2136,44.375,27.625,0.2326,0.0384,0.0267,autosome,macro
1,39000001,39100000,39051071,5697,2223,31.5,29.25,0.037,0.0053,0.0034,autosome,macro
1,39100001,39200000,39153225,5491,2034,39.625,20.375,0.3208,0.0454,0.0308,autosome,macro
1,39200001,39300000,39247706,5280,1897,44.5,24,0.2993,0.0523,0.0358,autosome,macro
1,39300001,39400000,39352522,5934,2191,44.375,24.875,0.2816,0.0428,0.0281,autosome,macro
1,39400001,39500000,39451584,6173,2332,63,36,0.2727,0.0537,0.0355,autosome,macro
1,39500001,39600000,39547142,6169,2453,52,34,0.2093,0.0352,0.023,autosome,macro
1,39600001,39700000,39651009,6335,2499,58,11.5,0.6691,0.0927,0.0646,autosome,macro
1,39700001,39800000,39748448,5851,2304,42.625,22.125,0.3166,0.0455,0.0312,autosome,macro
1,39800001,39900000,39848747,6439,2371,42.75,28,0.2085,0.0303,0.0198,autosome,macro
1,39900001,40000000,39948553,6531,2767,58.25,35.25,0.246,0.0481,0.0302,autosome,macro
1,40000001,40100000,40049922,6505,2407,39.75,36.25,0.0461,0.0069,0.0048,autosome,macro
1,40100001,40200000,40148650,5949,2339,35.25,21.75,0.2368,0.0266,0.0188,autosome,macro
1,40200001,40300000,40248385,6377,2470,30.5,25.25,0.0942,0.0111,0.0074,autosome,macro
1,40300001,40400000,40352002,6722,2574,61,39.5,0.2139,0.0319,0.0224,autosome,macro
1,40400001,40500000,40449859,6278,2370,32.75,22.25,0.1909,0.0229,0.016,autosome,macro
1,40500001,40600000,40551681,6347,2512,52,28,0.3,0.047,0.0304,autosome,macro
1,40600001,40700000,40649306,6150,2199,40.625,18.125,0.383,0.0469,0.0304,autosome,macro
1,40700001,40800000,40750543,6453,2538,19.5,19.25,0.0065,0.0005,0.0004,autosome,macro
1,40800001,40900000,40850603,6358,2487,23.5,58.25,-0.4251,-0.0666,-0.0428,autosome,macro
1,40900001,41000000,40953893,5651,2267,12.625,16.625,-0.1368,-0.0084,-0.0057,autosome,macro
1,41000001,41100000,41050040,6165,2603,38.5,24,0.232,0.0278,0.0192,autosome,macro
1,41100001,41200000,41150619,6073,2395,25.625,41.125,-0.2322,-0.0336,-0.021,autosome,macro
1,41200001,41300000,41246088,5768,2116,32.25,13.75,0.4022,0.0373,0.0244,autosome,macro
1,41300001,41400000,41349652,6416,2465,62.875,36.375,0.267,0.0493,0.0339,autosome,macro
1,41400001,41500000,41449172,6344,2395,44,26.75,0.2438,0.0328,0.0235,autosome,macro
1,41500001,41600000,41551088,6051,2248,38.875,30.625,0.1187,0.016,0.011,autosome,macro
1,41600001,41700000,41652543,6660,2434,60.75,32.75,0.2995,0.0553,0.0368,autosome,macro
1,41700001,41800000,41750182,6680,2268,58.375,36.625,0.2289,0.0444,0.0303,autosome,macro
1,41800001,41900000,41846962,6338,2349,45.75,23.75,0.3165,0.0505,0.033,autosome,macro
1,41900001,42000000,41952840,5715,2166,42.75,26,0.2436,0.0344,0.0227,autosome,macro
1,42000001,42100000,42050308,6605,2410,54.5,39,0.1658,0.0332,0.0213,autosome,macro
1,42100001,42200000,42140953,3574,1177,32,19.25,0.2488,0.0486,0.0308,autosome,macro
1,42200001,42300000,42253313,5925,2028,43,35.25,0.099,0.0178,0.0117,autosome,macro
1,42300001,42400000,42349526,6488,2339,56.75,29,0.3236,0.0551,0.0383,autosome,macro
1,42400001,42500000,42450984,6716,2457,62.875,52.875,0.0864,0.0194,0.013,autosome,macro
1,42500001,42600000,42551038,7030,2508,69.875,39.875,0.2733,0.061,0.0366,autosome,macro
1,42600001,42700000,42651580,6601,2467,54.75,42.75,0.1231,0.0242,0.0162,autosome,macro
1,42700001,42800000,42746968,6434,2257,54.25,43,0.1157,0.0216,0.0142,autosome,macro
1,42800001,42900000,42848438,6306,2034,41.625,28.625,0.1851,0.0359,0.0221,autosome,macro
1,42900001,43000000,42949130,6696,2418,70.25,49.5,0.1733,0.0378,0.0254,autosome,macro
1,43000001,43100000,43048875,7241,2624,72.875,58.875,0.1063,0.0262,0.0166,autosome,macro
1,43100001,43200000,43149571,6412,2278,52.5,42.75,0.1024,0.0209,0.0135,autosome,macro
1,43200001,43300000,43247040,5098,1747,27,21.5,0.1134,0.0123,0.0086,autosome,macro
1,43300001,43400000,43349645,6505,2291,65.5,39.75,0.2447,0.0467,0.0311,autosome,macro
1,43400001,43500000,43449726,7161,2448,51.875,46.875,0.0506,0.0084,0.0058,autosome,macro
1,43500001,43600000,43548650,6876,2265,59.5,52.5,0.0625,0.0139,0.0091,autosome,macro
1,43600001,43700000,43651313,6606,2356,42.875,33.625,0.1209,0.0189,0.0125,autosome,macro
1,43700001,43800000,43747046,7464,2818,86.5,52.5,0.2446,0.0543,0.0369,autosome,macro
1,43800001,43900000,43851976,7011,2591,67.125,61.625,0.0427,0.0091,0.0058,autosome,macro
1,43900001,44000000,43950596,6759,2506,66.5,47.25,0.1692,0.0341,0.0229,autosome,macro
1,44000001,44100000,44052903,6486,2202,61.75,39.25,0.2228,0.0452,0.0304,autosome,macro
1,44100001,44200000,44147566,6694,2281,78.25,46.25,0.257,0.0592,0.0389,autosome,macro
1,44200001,44300000,44251711,6523,2268,60.25,52.75,0.0664,0.0134,0.0091,autosome,macro
1,44300001,44400000,44348010,6219,2398,49.75,41.75,0.0874,0.014,0.0097,autosome,macro
1,44400001,44500000,44449428,5418,2058,28.25,26.75,0.0273,0.0034,0.0023,autosome,macro
1,44500001,44600000,44549818,6712,2498,70.375,46.625,0.203,0.0423,0.0271,autosome,macro
1,44600001,44700000,44647977,6290,2412,68.875,38.125,0.2874,0.0559,0.0372,autosome,macro
1,44700001,44800000,44749604,6023,2233,78.625,27.375,0.4835,0.0967,0.0671,autosome,macro
1,44800001,44900000,44850657,6466,2357,66.125,41.375,0.2302,0.0418,0.0294,autosome,macro
1,44900001,45000000,44948444,5831,2055,54.75,19.25,0.4797,0.0828,0.0536,autosome,macro
1,45000001,45100000,45052470,5857,2343,43.875,36.125,0.0969,0.0156,0.0107,autosome,macro
1,45100001,45200000,45147420,6691,2399,65.875,57.375,0.069,0.0162,0.0108,autosome,macro
1,45200001,45300000,45248760,6310,2157,47.875,31.125,0.212,0.0375,0.0236,autosome,macro
1,45300001,45400000,45351777,6914,2607,74,59,0.1128,0.0237,0.0161,autosome,macro
1,45400001,45500000,45448885,6575,2296,67,43.25,0.2154,0.0471,0.0327,autosome,macro
1,45500001,45600000,45552567,5879,2296,47.5,30,0.2258,0.0374,0.0254,autosome,macro
1,45600001,45700000,45648839,6211,2327,76.25,39.5,0.3175,0.0707,0.0453,autosome,macro
1,45700001,45800000,45747990,6440,2483,53.375,55.875,-0.0229,-0.0045,-0.003,autosome,macro
1,45800001,45900000,45850056,6459,2459,49.125,50.875,-0.0175,-0.0029,-0.002,autosome,macro
1,45900001,46000000,45949935,6816,2417,70.5,45.25,0.2181,0.0465,0.0308,autosome,macro
1,46000001,46100000,46048570,6607,2556,71.25,41.75,0.2611,0.0523,0.0365,autosome,macro
1,46100001,46200000,46149600,6288,2529,48,59,-0.1028,-0.0202,-0.0132,autosome,macro
1,46200001,46300000,46250248,7234,2713,30.875,48.875,-0.2257,-0.0301,-0.0208,autosome,macro
1,46300001,46400000,46348083,6073,2469,48.375,14.375,0.5418,0.0571,0.0394,autosome,macro
1,46400001,46500000,46450902,6082,2050,48.5,29.75,0.2396,0.0367,0.0247,autosome,macro
1,46500001,46600000,46551213,4836,1549,56,12.25,0.641,0.1175,0.0791,autosome,macro
1,46600001,46700000,46650184,5344,1748,33,34.25,-0.0186,-0.0029,-0.0019,autosome,macro
1,46700001,46800000,46749348,4892,1643,54.5,8.5,0.7302,0.1141,0.0746,autosome,macro
1,46800001,46900000,46852577,5395,1855,39.75,20,0.3305,0.0396,0.0274,autosome,macro
1,46900001,47000000,46948855,5461,1898,24.375,30.375,-0.1096,-0.0137,-0.0094,autosome,macro
1,47000001,47100000,47050493,5269,1800,25,16.5,0.2048,0.0181,0.0123,autosome,macro
1,47100001,47200000,47151788,4815,1626,9.75,9,0.04,0.0018,0.0012,autosome,macro
1,47200001,47300000,47249995,5179,1776,16.25,12,0.1504,0.0088,0.0061,autosome,macro
1,47300001,47400000,47349902,4714,1697,13.875,20.125,-0.1838,-0.0153,-0.0105,autosome,macro
1,47400001,47500000,47452558,5341,2099,24.5,28.75,-0.0798,-0.009,-0.006,autosome,macro
1,47500001,47600000,47546311,5518,2229,104.5,19.5,0.6855,0.1618,0.0977,autosome,macro
1,47600001,47700000,47651345,4662,1836,16.5,12.5,0.1379,0.0082,0.0053,autosome,macro
1,47700001,47800000,47753267,5151,1858,43.75,6,0.7588,0.0692,0.046,autosome,macro
1,47800001,47900000,47850334,5875,1920,19.875,12.375,0.2326,0.016,0.0104,autosome,macro
1,47900001,48000000,47948594,5934,1851,32.5,10.5,0.5116,0.0429,0.0296,autosome,macro
1,48000001,48100000,48049179,6002,2222,27.25,27,0.0046,0.0005,0.0003,autosome,macro
1,48100001,48200000,48149345,5834,1723,35.5,6.5,0.6905,0.0626,0.0452,autosome,macro
1,48200001,48300000,48249394,5735,1968,38.5,12.75,0.5024,0.0518,0.035,autosome,macro
1,48300001,48400000,48346542,5463,1536,42.5,8,0.6832,0.0825,0.055,autosome,macro
1,48400001,48500000,48452188,4440,1380,37.875,5.125,0.7616,0.0878,0.0571,autosome,macro
1,48500001,48600000,48549369,5609,1911,76.25,8.5,0.7994,0.124,0.0826,autosome,macro
1,48600001,48700000,48653230,6233,2358,56,14.5,0.5887,0.0679,0.046,autosome,macro
1,48700001,48800000,48750226,5631,2007,49.5,17.75,0.4721,0.0576,0.0389,autosome,macro
1,48800001,48900000,48851447,5822,2067,31.25,10,0.5152,0.0456,0.0309,autosome,macro
1,48900001,49000000,48949544,5482,2134,24.75,15,0.2453,0.0194,0.0135,autosome,macro
1,49000001,49100000,49049500,5667,2203,18.25,25.5,-0.1657,-0.0122,-0.0084,autosome,macro
1,49100001,49200000,49149406,5092,1798,21.875,12.875,0.259,0.018,0.0126,autosome,macro
1,49200001,49300000,49249937,5141,1766,12.5,15.5,-0.1071,-0.0069,-0.0047,autosome,macro
1,49300001,49400000,49351442,5012,1557,53,14.5,0.5704,0.0811,0.0538,autosome,macro
1,49400001,49500000,49450777,5869,1594,80.125,19.125,0.6146,0.1204,0.0775,autosome,macro
1,49500001,49600000,49547935,5665,1555,60.375,19.875,0.5047,0.0831,0.0566,autosome,macro
1,49600001,49700000,49652170,5941,1802,51.5,11.75,0.6285,0.0815,0.0552,autosome,macro
1,49700001,49800000,49748046,5963,1899,19.25,11.5,0.252,0.0156,0.0108,autosome,macro
1,49800001,49900000,49849562,4555,1372,26.5,10.75,0.4228,0.0403,0.0274,autosome,macro
1,49900001,50000000,49949212,5004,1446,33.25,16.5,0.3367,0.0369,0.0257,autosome,macro
1,50000001,50100000,50053648,5642,1619,22.5,14.25,0.2245,0.0175,0.0119,autosome,macro
1,50100001,50200000,50150121,5736,1672,19.875,24.875,-0.1117,-0.012,-0.0081,autosome,macro
1,50200001,50300000,50245843,4914,1332,21.5,8.5,0.4333,0.0361,0.0255,autosome,macro
1,50300001,50400000,50349209,4603,1477,32.5,13.25,0.4208,0.0422,0.0289,autosome,macro
1,50400001,50500000,50452936,4257,1405,43.75,22.5,0.3208,0.0496,0.0326,autosome,macro
1,50500001,50600000,50548168,4779,1621,32.5,14.75,0.3757,0.0384,0.0258,autosome,macro
1,50600001,50700000,50650148,5345,1661,37.125,12.125,0.5076,0.05,0.034,autosome,macro
1,50700001,50800000,50751469,5490,1570,34,16.5,0.3465,0.035,0.0258,autosome,macro
1,50800001,50900000,50851752,5666,1964,32,18.25,0.2736,0.0257,0.0176,autosome,macro
1,50900001,51000000,50947299,5678,1662,26.625,33.625,-0.1162,-0.0155,-0.0106,autosome,macro
1,51000001,51100000,51048707,5714,1809,44,21.25,0.3487,0.0522,0.0373,autosome,macro
1,51100001,51200000,51151438,5815,1970,38.75,31,0.1111,0.015,0.0105,autosome,macro
1,51200001,51300000,51250155,5648,1723,60.125,29.375,0.3436,0.0625,0.0432,autosome,macro
1,51300001,51400000,51350770,6317,2244,56,60.25,-0.0366,-0.0078,-0.0051,autosome,macro
1,51400001,51500000,51450090,6626,2252,46.25,42.25,0.0452,0.0082,0.0051,autosome,macro
1,51500001,51600000,51550272,6983,2469,67.75,51.25,0.1387,0.027,0.0179,autosome,macro
1,51600001,51700000,51650048,7363,2549,63.5,51.25,0.1068,0.0215,0.0137,autosome,macro
1,51700001,51800000,51748552,5650,2055,33.125,29.375,0.06,0.0076,0.0052,autosome,macro
