"","loc","Tre","seq.len","var.sites","var.frac","lambda","log10lambda","LR","RF","p","df"
"251","uce-1702.nexus","uce-1702.treefile","1633","898","0.54990814451929","100","2","40817.1432075754","24","0","58"
"252","uce-1705.nexus","uce-1705.treefile","1360","269","0.197794117647059","1","0","40780.9961887892","28","0","58"
"253","uce-1707.nexus","uce-1707.treefile","1566","699","0.446360153256705","1","0","50864.6635567731","20","0","58"
"254","uce-1708.nexus","uce-1708.treefile","1908","539","0.282494758909853","100","2","50556.1942404036","40","0","58"
"255","uce-171.nexus","uce-171.treefile","2005","421","0.20997506234414",NA,NA,NA,"26",NA,"58"
"256","uce-1719.nexus","uce-1719.treefile","2252","587","0.260657193605684","0.001","-3","65121.5717563592","22","0","58"
"257","uce-172.nexus","uce-172.treefile","2058","611","0.296890184645287","0.001","-3","59562.2514881878","28","0","58"
"258","uce-1723.nexus","uce-1723.treefile","2095","851","0.406205250596659","0.001","-3","64143.7406956804","16","0","58"
"259","uce-173.nexus","uce-173.treefile","2030","759","0.373891625615764","100","2","55285.7170216566","14","0","58"
"260","uce-1732.nexus","uce-1732.treefile","1933","605","0.312984997413347","0.001","-3","60032.8657353882","22","0","58"
"261","uce-1736.nexus","uce-1736.treefile","1859","903","0.485745024206563","100","2","41904.5630677111","24","0","58"
"262","uce-1743.nexus","uce-1743.treefile","1962","491","0.250254841997961","0.001","-3","61348.4162229643","20","0","58"
"263","uce-1744.nexus","uce-1744.treefile","1798","879","0.488876529477197","100","2","50847.6885764088","32","0","58"
"264","uce-1747.nexus","uce-1747.treefile","2118","792","0.373937677053824","100","2","45298.0201838862","20","0","58"
"265","uce-175.nexus","uce-175.treefile","2026","763","0.376604146100691","0.001","-3","59581.0173981651","12","0","58"
"266","uce-1750.nexus","uce-1750.treefile","1781","721","0.404828747894441","0.001","-3","50926.002364844","22","0","58"
"267","uce-1754.nexus","uce-1754.treefile","1924","838","0.435550935550936","100","2","41064.31243435","20","0","58"
"268","uce-1756.nexus","uce-1756.treefile","1460","673","0.460958904109589","100","2","36594.248610108","26","0","58"
"269","uce-1758.nexus","uce-1758.treefile","1440","584","0.405555555555556","100","2","24883.7767927066","22","0","58"
"270","uce-1763.nexus","uce-1763.treefile","1707","736","0.431165787932045","100","2","37722.8931680461","20","0","58"
"271","uce-1766.nexus","uce-1766.treefile","1731","586","0.338532640092432","100","2","34730.0587342057","18","0","58"
"272","uce-1767.nexus","uce-1767.treefile","1865","843","0.45201072386059","1","0","49076.5997231097","22","0","58"
"273","uce-1768.nexus","uce-1768.treefile","1653","504","0.304900181488203","100","2","43987.0574166906","26","0","58"
"274","uce-177.nexus","uce-177.treefile","1783","630","0.353337072349972","100","2","53721.4097108506","20","0","58"
"275","uce-1770.nexus","uce-1770.treefile","2026","293","0.14461994076999","100","2","65689.9233198396","30","0","58"
"276","uce-1774.nexus","uce-1774.treefile","1646","620","0.376670716889429","0.001","-3","49330.7074158807","22","0","58"
"277","uce-1775.nexus","uce-1775.treefile","1829","756","0.413340623291416","100","2","49638.6222524415","22","0","58"
"278","uce-1776.nexus","uce-1776.treefile","1717","739","0.430401863715783","1","0","42178.9076955077","20","0","58"
"279","uce-178.nexus","uce-178.treefile","1745","616","0.353008595988539","100","2","42414.3891605211","36","0","58"
"280","uce-1780.nexus","uce-1780.treefile","2044","751","0.367416829745597","100","2","59334.3756256047","16","0","58"
"281","uce-1781.nexus","uce-1781.treefile","1839","625","0.339858618814573","1","0","53726.1005256076","26","0","58"
"282","uce-1782.nexus","uce-1782.treefile","1529","691","0.45192936559843","100","2","38014.5461695995","24","0","58"
"283","uce-1783.nexus","uce-1783.treefile","1916","788","0.411273486430063","100","2","45991.1404887627","20","0","58"
"284","uce-1786.nexus","uce-1786.treefile","1918","552","0.287799791449426","0.001","-3","63965.1617994585","24","0","58"
"285","uce-1793.nexus","uce-1793.treefile","1299","277","0.213240954580447","100","2","36759.8176106581","26","0","58"
"286","uce-1794.nexus","uce-1794.treefile","2096","511","0.243797709923664","100","2","58625.2046419204","22","0","58"
"287","uce-1798.nexus","uce-1798.treefile","1757","308","0.175298804780877","0.001","-3","55555.3426064501","34","0","58"
"288","uce-1804.nexus","uce-1804.treefile","1787","582","0.325685506435367","1","0","48028.8484515462","26","0","58"
"289","uce-1805.nexus","uce-1805.treefile","2040","638","0.312745098039216","100","2","56314.9280662028","24","0","58"
"290","uce-1806.nexus","uce-1806.treefile","2462","599","0.243298131600325","1","0","64429.6997506153","20","0","58"
"291","uce-181.nexus","uce-181.treefile","1442","677","0.469486823855756","0.001","-3","42007.8697337434","16","0","58"
"292","uce-1813.nexus","uce-1813.treefile","2014","884","0.438927507447865","100","2","45267.9963706527","22","0","58"
"293","uce-1816.nexus","uce-1816.treefile","1601","817","0.510306058713304","100","2","31771.3427286092","20","0","58"
"294","uce-1817.nexus","uce-1817.treefile","1896","778","0.410337552742616","100","2","39367.7316863002","36","0","58"
"295","uce-1822.nexus","uce-1822.treefile","2075","623","0.300240963855422","0.001","-3","70567.3117046322","16","0","58"
"296","uce-1823.nexus","uce-1823.treefile","1662","589","0.35439229843562","100","2","36935.0557030205","22","0","58"
"297","uce-1826.nexus","uce-1826.treefile","1992","467","0.234437751004016","100","2","53700.5124201279","26","0","58"
"298","uce-1828.nexus","uce-1828.treefile","1887","762","0.403815580286169","100","2","51043.0418895011","22","0","58"
"299","uce-183.nexus","uce-183.treefile","1448","319","0.220303867403315","100","2","39548.1354691431","30","0","58"
"300","uce-1830.nexus","uce-1830.treefile","2032","354","0.174212598425197","1","0","76190.4915644609","30","0","58"
"301","uce-1832.nexus","uce-1832.treefile","1739","808","0.464634847613571","100","2","43875.7176481974","20","0","58"
"302","uce-1834.nexus","uce-1834.treefile","2621","504","0.192293017932087","1","0","80512.896895617","30","0","58"
"303","uce-1835.nexus","uce-1835.treefile","1739","678","0.389879240943071","1","0","37741.4017948492","26","0","58"
"304","uce-1836.nexus","uce-1836.treefile","2041","506","0.247917687408133","100","2","54810.5000861096","22","0","58"
"305","uce-1841.nexus","uce-1841.treefile","2050","764","0.372682926829268","100","2","53201.8987406558","18","0","58"
"306","uce-1842.nexus","uce-1842.treefile","1693","811","0.479031305375074","100","2","33750.8892549647","26","0","58"
"307","uce-1843.nexus","uce-1843.treefile","1854","331","0.178532901833873","100","2","64455.4118887376","42","0","58"
"308","uce-1849.nexus","uce-1849.treefile","2017","703","0.34853743182945","100","2","42948.633486694","30","0","58"
"309","uce-1858.nexus","uce-1858.treefile","1738","715","0.411392405063291","100","2","42785.8683495703","16","0","58"
"310","uce-1860.nexus","uce-1860.treefile","1851","606","0.327390599675851","0.001","-3","58736.7412542859","32","0","58"
"311","uce-1863.nexus","uce-1863.treefile","2020","631","0.312376237623762","100","2","52499.4475279167","30","0","58"
"312","uce-1865.nexus","uce-1865.treefile","1908","817","0.428197064989518","100","2","31723.4399455982","26","0","58"
"313","uce-1869.nexus","uce-1869.treefile","1861","661","0.355185384202042","0.001","-3","55170.1075428833","18","0","58"
"314","uce-1879.nexus","uce-1879.treefile","1799","362","0.201222901612007","1","0","58433.6950218399","28","0","58"
"315","uce-188.nexus","uce-188.treefile","1716","497","0.28962703962704","1","0","54575.7385033652","34","0","58"
"316","uce-1880.nexus","uce-1880.treefile","2050","659","0.321463414634146","100","2","54491.4813933202","18","0","58"
"317","uce-1886.nexus","uce-1886.treefile","1704","548","0.321596244131455","0.001","-3","50975.0939048942","22","0","58"
"318","uce-1888.nexus","uce-1888.treefile","2002","837","0.418081918081918","100","2","49185.7799849565","24","0","58"
"319","uce-1891.nexus","uce-1891.treefile","1717","572","0.333139196272568","100","2","43280.1415467604","20","0","58"
"320","uce-1892.nexus","uce-1892.treefile","1827","907","0.496442255062945","100","2","38382.1320587931","8","0","58"
"321","uce-1896.nexus","uce-1896.treefile","1844","523","0.283622559652928","0.001","-3","57548.0163568543","22","0","58"
"322","uce-1897.nexus","uce-1897.treefile","2106","478","0.226970560303894","100","2","67242.8490710411","38","0","58"
"323","uce-1898.nexus","uce-1898.treefile","1883","532","0.282527881040892","100","2","46639.1922392299","24","0","58"
"324","uce-1899.nexus","uce-1899.treefile","1978","860","0.434782608695652","0.001","-3","59094.1784059298","24","0","58"
"325","uce-190.nexus","uce-190.treefile","1613","582","0.360818350898946","0.001","-3","45038.8808668102","38","0","58"
"326","uce-1900.nexus","uce-1900.treefile","1316","659","0.500759878419453","100","2","27377.5509881382","22","0","58"
"327","uce-1903.nexus","uce-1903.treefile","1761","627","0.356047700170358","0.001","-3","54885.8067405892","22","0","58"
"328","uce-1907.nexus","uce-1907.treefile","1756","776","0.441913439635535","100","2","43689.2047513843","20","0","58"
"329","uce-191.nexus","uce-191.treefile","2099","620","0.295378751786565","100","2","58957.2978580162","32","0","58"
"330","uce-1911.nexus","uce-1911.treefile","1213","96","0.0791426215993405","0.001","-3","35279.3454238692","64","0","58"
"331","uce-1913.nexus","uce-1913.treefile","1842","832","0.451682953311618","100","2","37601.0684759822","16","0","58"
"332","uce-1914.nexus","uce-1914.treefile","1862","681","0.365735767991407","100","2","51007.5626794938","24","0","58"
"333","uce-1919.nexus","uce-1919.treefile","1751","678","0.387207310108509","100","2","35648.8935201931","16","0","58"
"334","uce-192.nexus","uce-192.treefile","1799","642","0.35686492495831","100","2","47914.1333695486","30","0","58"
"335","uce-1920.nexus","uce-1920.treefile","2055","904","0.439902676399027","1","0","57897.0682972228","16","0","58"
"336","uce-1922.nexus","uce-1922.treefile","1767","540","0.305602716468591","1","0","51993.3589295645","24","0","58"
"337","uce-1925.nexus","uce-1925.treefile","2077","505","0.243139142994704","100","2","58832.3890769431","16","0","58"
"338","uce-1929.nexus","uce-1929.treefile","1946","958","0.492291880781089","100","2","38909.2995931046","14","0","58"
"339","uce-1933.nexus","uce-1933.treefile","1820","788","0.432967032967033","1","0","46752.5374833732","18","0","58"
"340","uce-1937.nexus","uce-1937.treefile","1961","632","0.322284548699643","0.001","-3","60828.1842049118","28","0","58"
"341","uce-1938.nexus","uce-1938.treefile","1851","699","0.377633711507293","0.001","-3","54963.8585099867","14","0","58"
"342","uce-1941.nexus","uce-1941.treefile","2078","604","0.290664100096246","100","2","60871.9191067567","20","0","58"
"343","uce-1948.nexus","uce-1948.treefile","1769","762","0.430751837196156","100","2","40887.1772501294","20","0","58"
"344","uce-195.nexus","uce-195.treefile","1723","592","0.343586767266396","100","2","46220.8708891102","28","0","58"
"345","uce-1956.nexus","uce-1956.treefile","1860","718","0.386021505376344","0.001","-3","55773.2951288516","28","0","58"
"346","uce-1961.nexus","uce-1961.treefile","1915","794","0.414621409921671","0.001","-3","48976.1882543748","16","0","58"
"347","uce-1964.nexus","uce-1964.treefile","2197","593","0.269913518434229","100","2","63148.8408822136","30","0","58"
"348","uce-1965.nexus","uce-1965.treefile","1634","705","0.431456548347613","0.001","-3","51643.0272118128","30","0","58"
"349","uce-1970.nexus","uce-1970.treefile","2007","865","0.430991529646238","100","2","45244.0660537572","30","0","58"
"350","uce-1976.nexus","uce-1976.treefile","2050","486","0.237073170731707","0.001","-3","65903.6870564247","28","0","58"
"351","uce-1977.nexus","uce-1977.treefile","1578","599","0.379594423320659","1","0","40968.048342856","30","0","58"
"352","uce-1979.nexus","uce-1979.treefile","1872","714","0.381410256410256","100","2","42363.4322293812","14","0","58"
"353","uce-198.nexus","uce-198.treefile","1879","782","0.41617881852049","100","2","45741.8379611059","20","0","58"
"354","uce-1980.nexus","uce-1980.treefile","1837","777","0.422972237343495","100","2","41527.6413745504","22","0","58"
"355","uce-1981.nexus","uce-1981.treefile","1635","860","0.525993883792049","100","2","37458.3185187503","26","0","58"
"356","uce-1985.nexus","uce-1985.treefile","1982","562","0.283551967709384","100","2","44288.2787257578","28","0","58"
"357","uce-1986.nexus","uce-1986.treefile","2003","773","0.385921118322516","100","2","52887.4847997989","26","0","58"
"358","uce-1988.nexus","uce-1988.treefile","1532","314","0.204960835509138","1","0","50624.4087797221","32","0","58"
"359","uce-1996.nexus","uce-1996.treefile","2069","531","0.25664572257129","0.001","-3","66442.3399769023","30","0","58"
"360","uce-1997.nexus","uce-1997.treefile","2044","723","0.353718199608611","0.001","-3","64003.0507811239","20","0","58"
"361","uce-2.nexus","uce-2.treefile","1800","617","0.342777777777778","100","2","36808.2012479955","24","0","58"
"362","uce-200.nexus","uce-200.treefile","2171","754","0.347305389221557","100","2","56331.1167736365","28","0","58"
"363","uce-2001.nexus","uce-2001.treefile","1913","693","0.362258233141662","0.001","-3","43987.9046095999","24","0","58"
"364","uce-2004.nexus","uce-2004.treefile","2032","803","0.395177165354331","0.001","-3","62790.2614018166","10","0","58"
"365","uce-2007.nexus","uce-2007.treefile","1817","860","0.473307649972482","100","2","43852.6584005044","24","0","58"
"366","uce-2008.nexus","uce-2008.treefile","1904","870","0.456932773109244","100","2","38357.5963698781","20","0","58"
"367","uce-2009.nexus","uce-2009.treefile","1685","411","0.243916913946588","100","2","46175.7885816232","36","0","58"
"368","uce-2010.nexus","uce-2010.treefile","2131","634","0.297512904739559","100","2","47959.619948426","26","0","58"
"369","uce-2013.nexus","uce-2013.treefile","1972","700","0.354969574036511","100","2","50930.444281672","24","0","58"
"370","uce-2018.nexus","uce-2018.treefile","1806","285","0.1578073089701","100","2","45813.5390043034","26","0","58"
"371","uce-202.nexus","uce-202.treefile","1607","624","0.388301182327318","100","2","36684.4008564524","16","0","58"
"372","uce-2020.nexus","uce-2020.treefile","1993","473","0.237330657300552","100","2","64971.2091920971","30","0","58"
"373","uce-2023.nexus","uce-2023.treefile","2055","589","0.28661800486618","100","2","54011.0058147793","18","0","58"
"374","uce-2025.nexus","uce-2025.treefile","1723","472","0.273940800928613","1","0","47134.4107465129","22","0","58"
"375","uce-2030.nexus","uce-2030.treefile","2096","513","0.244751908396947","1","0","72618.0385062997","26","0","58"
"376","uce-2033.nexus","uce-2033.treefile","2018","566","0.280475718533201","0.001","-3","66575.5050217557","24","0","58"
"377","uce-2034.nexus","uce-2034.treefile","2041","526","0.257716805487506","0.001","-3","56631.9818996285","28","0","58"
"378","uce-2035.nexus","uce-2035.treefile","1660","816","0.491566265060241","100","2","28150.4649968616","18","0","58"
"379","uce-2040.nexus","uce-2040.treefile","1740","702","0.403448275862069","0.001","-3","47781.2834825556","8","0","58"
"380","uce-2042.nexus","uce-2042.treefile","1861","590","0.317033852767329","1","0","51776.8037947287","28","0","58"
